ad_id,date_published,typology,asking_price_sek,land_area_sqm,living_area_sqm,sqm_price_sek,number_rooms,address,location,coordenates
21461085,2024-12-27,APARTMENT,1595000.0,0.0,65.5,24351.0,2.0,Arvesgärde 27,"Tuve, Göteborgs kommun","57.751225,11.919871"
21461440,2024-12-27,APARTMENT,1995000.0,0.0,54.0,36944.0,2.0,Långängen 41B,"Centrala Hisingen, Göteborgs kommun","57.7223625,11.935071"
21461670,2024-12-27,APARTMENT,2795000.0,0.0,43.0,65000.0,2.0,Hanöhusvägen 8,"Hällevik, Sölvesborgs kommun","56.01407,14.7045"
21378185,2024-12-27,APARTMENT,1795000.0,0.0,94.0,19096.0,4.0,Oxhagsvägen 7C,"Tosterön, Strängnäs kommun","59.3862038,17.0467834"
21461733,2024-12-27,HOUSE,8995000.0,701.0,190.0,12831.67,6.0,Hallonvägen 20,"Landvetter, Härryda kommun","57.6920357,12.2237778"
21461731,2024-12-27,TWIN_HOUSE,3795000.0,319.0,119.0,11896.55,4.0,Ella Hillbäcks gata 3A,"Hisings Backa, Göteborgs kommun","57.7468,11.9644747"
21461565,2024-12-27,APARTMENT,2195000.0,0.0,85.0,25824.0,3.0,Parternas Gränd 51,"Fredslyckan, Lunds kommun","55.72578,13.2040968"
21461708,2024-12-27,APARTMENT,3890000.0,0.0,68.7,56623.0,2.0,Haga Östergata 26,"Haga, Göteborgs kommun","57.6990623,11.96011"
21461721,2024-12-27,APARTMENT,2695000.0,0.0,24.0,112292.0,1.0,Pontonjärgatan 33,"Kungsholmen - Norr Mälarstrand, Stockholms kommun","59.3291626,18.0309658"
21461626,2024-12-27,APARTMENT,2650000.0,0.0,53.0,50000.0,2.0,Östra Vallgatan 2B,"Lund - Centrum, Lunds kommun","55.6996422,13.2000675"
21461737,2024-12-27,APARTMENT,4690000.0,0.0,78.0,60128.0,3.0,Sparvgatan 7,"Bagaregården, Göteborgs kommun","57.7194,12.00416"
21461717,2024-12-27,APARTMENT,2050000.0,0.0,61.0,33607.0,2.5,Lästmakargatan 14A,"Salabacke, Uppsala kommun","59.86952,17.66637"
21461357,2024-12-27,APARTMENT,2095000.0,0.0,46.0,45543.0,1.5,Väderkvarnsgatan 45B,"Fålhagen, Uppsala kommun","59.8581276,17.6546326"
21461553,2024-12-27,APARTMENT,3795000.0,0.0,61.0,62213.0,2.0,Bratteråsgatan 60,"Eriksberg, Göteborgs kommun","57.7030869,11.9160614"
21461170,2024-12-27,APARTMENT,2795000.0,0.0,92.0,30380.0,4.0,Sjöbågen 4A,"Välle Broar, Växjö kommun","56.8615456,14.8218126"
21461738,2024-12-27,APARTMENT,2595000.0,0.0,50.0,51900.0,2.0,Kungsgatan 66B,"Kungsängen - Industristaden, Uppsala kommun","59.853775,17.6529942"
21461169,2024-12-27,APARTMENT,2100000.0,0.0,75.0,28000.0,3.0,Anna Koskulls gata 3E,"Trummens Strand, Växjö kommun","56.8596,14.8226748"
21461294,2024-12-27,APARTMENT,2095000.0,0.0,69.5,30144.0,3.0,Smålandsgatan 12C,"Malmen, Kalmar kommun","56.664764,16.352615"
21289215,2024-12-27,HOUSE,2350000.0,1490.0,128.0,1577.18,5.0,Ekliden 429,"Henån, Orust kommun","58.209404,11.6841154"
21461712,2024-12-27,APARTMENT,1995000.0,0.0,94.5,21111.0,4.0,Regnvädersgatan 24,"Biskopsgården, Göteborgs kommun","57.7151642,11.8873072"
21461747,2024-12-27,APARTMENT,2895000.0,0.0,81.0,35741.0,3.0,Scheelevägen 2B,"Tuna, Lunds kommun","55.71012,13.2187786"
21461632,2024-12-27,HOUSE,1100000.0,2458.0,119.0,447.52,6.0,Kyrkliden 4,"Dörarp, Ljungby kommun","56.990097,14.0074024"
21461318,2024-12-27,APARTMENT,1995000.0,0.0,44.8,44531.0,1.0,Måsvägen 20C,"Väster, Lunds kommun","55.70889,13.17309"
21461754,2024-12-27,APARTMENT,1975000.0,0.0,57.0,34649.0,2.0,Befälsgatan 4,"Kviberg, Göteborgs kommun","57.7412567,12.0267735"
21377522,2024-12-27,APARTMENT,1495000.0,0.0,49.8,30020.0,2.0,Slädgatan 5,"Skellefteå, Skellefteå kommun","64.74429,20.9505672"
21461761,2024-12-27,APARTMENT,4295000.0,0.0,98.0,43827.0,3.0,Stapelgatan 5,"Bryggudden, Karlstads kommun","59.37807,13.5104"
21461612,2024-12-27,APARTMENT,1695000.0,0.0,62.0,27339.0,2.0,Lillekärr södra 194,"Hisings Kärra, Göteborgs kommun","57.79236,11.9874592"
21461758,2024-12-27,APARTMENT,1595000.0,0.0,58.5,27265.0,2.0,Timotejvägen 10,"Botkyrka Hallunda, Botkyrka kommun","59.2458076,17.8348713"
21461767,2024-12-27,APARTMENT,2595000.0,0.0,75.5,34371.0,3.0,Norra Fjädermolnsgatan 38,"Länsmansgården, Göteborgs kommun","57.7367668,11.8987827"
21461641,2024-12-27,APARTMENT,1725000.0,0.0,44.0,39205.0,2.0,Sjömärkesgatan 6B,"Lillåudden, Västerås kommun","59.60503,16.5599976"
21437042,2024-12-27,APARTMENT,1295000.0,0.0,56.5,22920.0,2.0,Getbergsvägen 3,"Getberget, Skellefteå kommun","64.7531738,20.9843636"
21461728,2024-12-27,APARTMENT,3795000.0,0.0,69.0,55000.0,3.0,Kevingeringen 10,"Kevinge, Danderyds kommun","59.398014,18.024395"
21461509,2024-12-27,APARTMENT,1750000.0,0.0,64.0,27344.0,2.0,Storgatan 17  B,"Centrum, Falkenbergs kommun","56.905674,12.4947062"
21461763,2024-12-27,HOUSE,6295000.0,1040.0,159.0,6052.88,5.0,Ensmärkesstigen 1,"Torslanda - Hällsvik, Göteborgs kommun","57.7031441,11.7461586"
21460397,2024-12-27,APARTMENT,1995000.0,0.0,90.0,22167.0,4.0,Mårbackagatan 7,"Hisings Backa, Göteborgs kommun","57.7563972,11.9863892"
21461705,2024-12-27,APARTMENT,1350000.0,0.0,26.0,51923.0,1.0,Blidvädersvägen 6F,"Klostergården, Lunds kommun","55.6905632,13.179265"
21461771,2024-12-27,APARTMENT,2495000.0,0.0,89.0,28034.0,0.0,Anna Koskulls gata 1B,"Välle Broar, Växjö kommun","56.86032,14.8221846"
21461448,2024-12-27,APARTMENT,1100000.0,0.0,98.5,11168.0,4.0,Furutorpsgatan 56A,"Söder, Helsingborgs kommun","56.03816,12.7097263"
21461741,2024-12-27,APARTMENT,6790000.0,0.0,56.0,121250.0,2.0,Dalagatan 45,"Vasastan, Stockholms kommun","59.3451812171666,18.041674552890214"
21461729,2024-12-27,APARTMENT,1825000.0,0.0,55.1,33122.0,2.0,Södra Järnvägsgatan 4N,"Söder, Växjö kommun","56.8759041,14.8024082"
21461541,2024-12-27,HOUSE,4495000.0,2266.0,77.0,1983.67,3.0,Lövsalsvägen 20,"Djurö Vindö, Värmdö kommun","59.34717081235363,18.716329404677378"
21461788,2024-12-27,APARTMENT,1895000.0,0.0,45.8,41376.0,2.0,Kanalvägen 28,"Centralt, Österåkers kommun","59.4823,18.2897415"
21461764,2024-12-27,APARTMENT,4795000.0,0.0,124.0,38669.0,5.0,Södra Strandgatan 17,"Centrum, Helsingborgs kommun","56.0445,12.6958494"
21461346,2024-12-27,APARTMENT,6195000.0,0.0,103.0,60146.0,4.0,Ångaren Ernas gata 10,"Sannegårdshamnen, Göteborgs kommun","57.7075539,11.9254847"
21461404,2024-12-27,APARTMENT,2195000.0,0.0,78.5,27962.0,3.0,Hundhamravägen 57,"Botkyrka - Hallunda, Botkyrka kommun","59.2503242,17.8158817"
21461781,2024-12-27,APARTMENT,1795000.0,0.0,75.0,23933.0,3.0,Helsingforsgatan 51,"Kista, Stockholms kommun","59.4123955,17.9168854"
21461776,2024-12-27,APARTMENT,2650000.0,0.0,41.0,64634.0,2.0,Sockenvägen 383,"Enskede - Gamla Enskede, Stockholms kommun","59.2825127,18.076149"
21461614,2024-12-27,APARTMENT,2495000.0,0.0,46.0,54239.0,2.0,Pila-Brittas Gata 2,"Stallhagen, Västerås kommun","59.6041527,16.541893"
21461790,2024-12-27,APARTMENT,995000.0,0.0,27.0,36852.0,1.0,Rudsvägen 38,"Norrstrand, Karlstads kommun","59.39342,13.516825"
21461810,2024-12-27,APARTMENT,1295000.0,0.0,40.0,32375.0,2.0,Rambergsvägen 23B,"Centrala Hisingen, Göteborgs kommun","57.716846,11.934159"
21461806,2024-12-27,APARTMENT,895000.0,0.0,44.5,20112.0,1.0,Dalbovägen 3C,"Dalbo, Växjö kommun","56.89208,14.7997532"
21461579,2024-12-27,HOUSE,8975000.0,1044.0,223.0,8596.74,6.0,Floxgatan 6,"Ekebäck - Grimmered, Göteborgs kommun","57.67479,11.9000645"
21445045,2024-12-27,APARTMENT,2695000.0,0.0,107.0,25187.0,4.0,Slussbrovägen 16,"Centralt, Österåkers kommun","59.4873657,18.2835617"
21461807,2024-12-27,APARTMENT,2490000.0,0.0,46.0,54130.0,2.0,Walter Bengtssons Gata 21,"Majorna - Sandarna, Göteborgs kommun","57.68598,11.9095783"
21461597,2024-12-27,APARTMENT,3995000.0,0.0,81.0,49321.0,3.0,Sandalettgatan 3,"Älvsjö, Stockholms kommun","59.281826,18.006834"
21461452,2024-12-27,APARTMENT,1550000.0,0.0,29.5,52542.0,1.0,Fålhagsleden 8B,"Fålhagen, Uppsala kommun","59.8580551,17.6584415"
21432355,2024-12-27,APARTMENT,3195000.0,0.0,45.0,71000.0,2.0,Stagneliusvägen 30,"Fredhäll, Stockholms kommun","59.3282242,18.00935"
21461720,2024-12-27,HOUSE,5500000.0,1687.0,127.0,3260.23,4.0,Häckenvägen 26,"Lerum-Öxeryd, Lerums kommun","57.7399559,12.3016872"
21461782,2024-12-27,HOUSE,7000000.0,1294.0,160.0,5409.58,6.0,Trulsegårds gärde 5,"Torslanda - Björlanda, Göteborgs kommun","57.75622,11.8399944"
21461824,2024-12-27,APARTMENT,1595000.0,0.0,79.5,20063.0,3.0,Utgårdsvägen 54,"Centrala Handen, Haninge kommun","59.164016,18.1410968"
21461830,2024-12-27,APARTMENT,2195000.0,0.0,60.5,36281.0,2.0,Vinstorpsvägen 64,"Lomma - Piläng, Lomma kommun","55.6744041,13.0859938"
21461261,2024-12-27,APARTMENT,650000.0,0.0,73.0,8904.0,3.0,Tallvägen 10 ,"Skoghall, Hammarö kommun","59.319748,13.46825"
21461822,2024-12-27,HOUSE,7950000.0,774.0,220.0,10271.32,6.0,Solhällsvägen 2A,"Lilleby, Göteborgs kommun","57.7413522,11.7951106"
21461554,2024-12-27,APARTMENT,3850000.0,0.0,65.0,59231.0,3.0,Såggatan 35A,"Majorna, Göteborgs kommun","57.69276,11.926487"
21461829,2024-12-27,APARTMENT,3795000.0,0.0,44.0,86250.0,2.0,Smedsbacksgatan 32,"Gärdet/Östermalm, Stockholms kommun","59.3490562,18.0981445"
21461494,2024-12-27,APARTMENT,2395000.0,0.0,75.5,31722.0,3.0,Lövgatan 6F,"Enerbacken, Mölndals kommun","57.6624042756,12.0207834552"
21461600,2024-12-27,APARTMENT,2995000.0,0.0,71.0,42183.0,3.0,Östra Rögårdsgatan 5,"Hamnen, Norrtälje kommun","59.75905,18.70904"
21461793,2024-12-27,APARTMENT,1650000.0,0.0,60.0,27500.0,2.0,Muraregatan 12,"Kvarnberget, Karlstads kommun","59.3768840709,13.4888195014"
21461802,2024-12-27,APARTMENT,2090000.0,0.0,53.0,39434.0,2.0,Skånegatan 57A,"Centrum/Väster, Halmstads kommun","56.67091,12.84391"
21461751,2024-12-27,LINKED_HOUSE,5295000.0,298.0,142.0,17768.46,5.0,Bockvägen 33,"Hanviken, Tyresö kommun","59.23526106477582,18.2012124797471"
21461599,2024-12-27,APARTMENT,1950000.0,0.0,83.0,23494.0,3.0,Hagebygatan 61,"Stjärnhusen, Söder, Norrköpings kommun","58.577993,16.1977105"
21461796,2024-12-27,APARTMENT,2250000.0,0.0,83.8,26850.0,3.0,Timmerslätt 70 C,"Furulund, Partille kommun","57.727448,12.121397"
21461783,2024-12-27,APARTMENT,6990000.0,0.0,97.0,72062.0,4.0,Oskarslundsbacken 26,"Liljeholmskajen, Stockholms kommun","59.30558,18.0294857"
21461870,2024-12-27,HOUSE,3580000.0,1032.0,155.0,3468.99,6.0,Möbelvägen 12,"Trekanten, Kalmar kommun","56.6937,16.1271439"
21461768,2024-12-27,HOUSE,5495000.0,845.0,180.0,6502.96,4.0,Törnsångaregatan 3,"Hisings Backa - Aröd, Göteborgs kommun","57.7390976,11.961731"
21461800,2024-12-27,APARTMENT,3840000.0,0.0,51.0,75294.0,2.0,Oskarslundsbacken 26,"Liljeholmskajen, Stockholms kommun","59.30558,18.0294857"
21420259,2024-12-31,WINTERIZED_VACATION_HOME,3575000.0,2271.0,117.0,1574.2,3.0,Lillkolstavägen 9,"Kolsta, Norrtälje kommun","59.704187065338864,18.22468847448476"
21421326,2024-12-31,HOUSE,1675000.0,1252.0,140.0,1337.86,3.0,Magistervägen 24,"Hallstavik, Norrtälje kommun","60.05319282420255,18.605510358622926"
21462302,2024-12-31,APARTMENT,2595000.0,0.0,105.5,24597.0,3.0,Varvsgränd 15A,"Centrum-Stenstaden, Sundsvalls kommun","62.38962,17.3020363"
21045055,2024-12-31,APARTMENT,930000.0,0.0,45.0,20667.0,2.0,Lassiebyn 14,"Branäs, Torsby kommun","60.661797,12.963848"
21462709,2024-12-31,APARTMENT,1050000.0,0.0,57.0,18421.0,2.0,Oxhagsvägen 23,"Sommarlust, Kristianstads kommun","56.044445,14.165029"
21400915,2024-12-31,HOUSE,10900000.0,1001.0,303.0,10889.11,8.0,Ljungåsvägen 2A,"Äspet, Kristianstads kommun","55.9179535,14.2920446"
19295438,2024-12-31,APARTMENT,1200000.0,0.0,66.6,18018.0,3.0,Björkvägen 3B,"Hanaskog, Östra Göinge kommun","56.15806,14.09715"
21437641,2024-12-31,APARTMENT,2950000.0,0.0,96.0,30729.0,4.0,Skvadronsbacken 17,"Rissne, Sundbybergs kommun","59.37376,17.9421577"
21438717,2024-12-31,WINTERIZED_VACATION_HOME,9900000.0,1072.0,250.0,9235.07,11.0,Myhrs väg 27,"Bruksvallarna, Härjedalens kommun","62.6470566,12.436491"
21462744,2024-12-31,HOUSE,1495000.0,812.0,182.0,1841.13,7.0,Lundgatan 217,"Habo, Habo kommun","57.9035225,14.0952225"
21462357,2024-12-31,APARTMENT,2395000.0,0.0,94.0,25479.0,3.0,Kanikenäsbanken 10B,"Kanikenäsholmen - Yttre Hamn, Karlstads kommun","59.3721046,13.5114117"
21462734,2024-12-31,APARTMENT,2575000.0,0.0,50.0,51500.0,2.0,Kungsängsesplanaden 12B,"Centrum, Uppsala kommun","59.848152,17.656683"
21462704,2024-12-31,APARTMENT,595000.0,0.0,21.5,27674.0,1.0,Tredalagatan 15C,"Östermalm, Kristianstads kommun","56.035435,14.163694"
21416221,2024-12-31,HOUSE,2395000.0,995.0,192.0,2407.04,6.0,Enskiftesvägen 12,"Önnestad, Kristianstads kommun","56.0509506022,14.0192293016"
21462690,2024-12-31,APARTMENT,1695000.0,0.0,54.0,31389.0,2.0,Basungatan 20,"Ruddalen, Göteborgs kommun","57.6622734,11.9187365"
21449681,2024-12-31,APARTMENT,495000.0,0.0,54.5,9083.0,2.0,Solhemsgatan 6A,"Haga, Kumla kommun","59.13137,15.123887"
21439950,2024-12-31,APARTMENT,1295000.0,0.0,29.0,44655.0,1.0,Nystadsgatan 5,"Kista, Stockholms kommun","59.41515,17.9194679"
21439929,2024-12-31,APARTMENT,1495000.0,0.0,34.5,43333.0,1.0,Kastrupgatan 3,"Kista, Stockholms kommun","59.40288,17.9384575"
21417630,2024-12-31,LINKED_HOUSE,4195000.0,207.0,141.0,20265.7,5.0,Hollandsresan 42,"Bergsbrunna/Sävja, Uppsala kommun","59.81538,17.707859"
21444354,2024-12-31,APARTMENT,1295000.0,0.0,90.0,14389.0,4.0,Brynäsgatan 77,"Brynäs, Gävle kommun","60.6715279,17.1844063"
21462619,2024-12-31,HOUSE,4295000.0,3048.0,160.0,1409.12,7.0,Grava-Rud 858,"Karlstad, Karlstads kommun","59.4821181164,13.4785227654"
21462736,2024-12-31,HOUSE,9295000.0,421.0,180.0,22078.38,5.0,Krabbgränd 3,"Gamla Limhamn, Malmö kommun","55.5841866,12.9250278"
21452758,2024-12-31,APARTMENT,9195000.0,0.0,97.5,94308.0,5.0,Sickla Kanalgata 51,"Hammarby Sjöstad, Stockholms kommun","59.3049245,18.1050758"
21371710,2024-12-31,ROW_HOUSE,3750000.0,0.0,98.0,38265.0,4.0,Holmströms väg 25,"Åkarp, Burlövs kommun","55.6495533416,13.1202936033"
21428360,2024-12-31,HOUSE,6600000.0,1540.0,402.0,4285.71,8.0,Lundavägen 53,"Åkarp, Burlövs kommun","55.649790855,13.1132681594"
21462486,2024-12-31,APARTMENT,225000.0,0.0,41.0,5488.0,1.0,Hedgatan 25C,"Haren, Karlskoga kommun","59.33849,14.5161591"
21442665,2024-12-31,APARTMENT,2295000.0,0.0,54.0,42500.0,2.0,Åkerbyvägen 98 3tr,"Täby Centrum, Täby kommun","59.446632,18.071804"
21448135,2024-12-31,ROW_HOUSE,3795000.0,0.0,114.6,33115.0,4.0,Vallatorpsvägen 11D,"Vallatorp, Täby kommun","59.4652431074,18.0412739856"
21365422,2024-12-31,APARTMENT,1350000.0,0.0,52.5,25714.0,2.0,Prostvägen 2,"Almby, Örebro kommun","59.259964,15.2418318"
21337862,2024-12-31,APARTMENT,995000.0,0.0,62.0,16048.0,2.0,Bågevägen 95A,"Bosvedjan, Sundsvalls kommun","62.421814,17.3300915"
21453826,2024-12-31,APARTMENT,1695000.0,0.0,82.5,20545.0,3.0,Cellovägen 124V,"Gottsunda, Uppsala kommun","59.806587,17.63638"
21293650,2024-12-31,HOUSE,5995000.0,1156.0,185.0,5185.99,6.0,Golfgatan 11,"Lanna, Lekebergs kommun","59.2408676,14.9092455"
21437432,2024-12-31,APARTMENT,995000.0,0.0,73.8,13482.0,3.0,Odengatan 44B,"Centralt, Sandvikens kommun","60.6223730022,16.7741623521"
